1,52,2427096,1,2,6,11,653
1,3000,2293259,1,2,7,1,691
1,2947,2302777,1,2,7,2,748
1,3074,2307692,1,2,7,3,681
1,3037,2310501,1,2,7,4,679
1,2877,2317733,1,2,7,5,651
1,2912,2329595,1,2,7,6,751
1,3064,2343529,1,2,7,7,660
1,3221,2371941,1,2,7,8,682
1,3230,2392116,1,2,7,9,686
1,3406,2412687,1,2,7,10,645
1,3390,2427096,1,2,7,11,59
1,595,2293259,1,2,8,1,60
1,599,2302777,1,2,8,2,68
1,642,2307692,1,2,8,3,73
1,701,2310501,1,2,8,4,68
1,646,2317733,1,2,8,5,70
1,672,2329595,1,2,8,6,71
1,640,2343529,1,2,8,7,95
1,718,2371941,1,2,8,8,77
1,835,2392116,1,2,8,9,89
1,708,2412687,1,2,8,10,77
1,762,2427096,1,2,8,11,18
1,30,2293259,1,2,9,1,21
1,52,2302777,1,2,9,2,16
1,50,2307692,1,2,9,3,167
1,47,2310501,1,2,9,4,159
1,47,2317733,1,2,9,5,152
1,46,2329595,1,2,9,6,157
1,66,2343529,1,2,9,7,165
1,57,2371941,1,2,9,8,156
1,47,2392116,1,2,9,9,180
1,55,2412687,1,2,9,10,147
1,51,2427096,1,2,9,11,156
1,185,2293259,1,2,11,1,159
1,192,2302777,1,2,11,2,180
1,219,2307692,1,2,11,3,87
1,232,2310501,1,2,11,4,81
1,252,2317733,1,2,11,5,81
1,283,2329595,1,2,11,6,115
1,296,2343529,1,2,11,7,89
1,282,2371941,1,2,11,8,108
1,292,2392116,1,2,11,9,80
1,328,2412687,1,2,11,10,91
1,359,2427096,1,2,11,11,111
1,44,2293259,1,2,12,1,92
1,41,2302777,1,2,12,2,103
1,45,2307692,1,2,12,3,994
1,46,2310501,1,2,12,4,1041
1,44,2317733,1,2,12,5,1060
1,65,2329595,1,2,12,6,1102
1,63,2343529,1,2,12,7,1157
1,57,2371941,1,2,12,8,1167
1,55,2392116,1,2,12,9,1205
1,57,2412687,1,2,12,10,1135
1,56,2427096,1,2,12,11,1182
1,202,2293259,1,2,13,1,1153
1,191,2302777,1,2,13,2,1281
1,245,2307692,1,2,13,3,33
1,230,2310501,1,2,13,4,48
1,222,2317733,1,2,13,5,51
1,230,2329595,1,2,13,6,51
1,238,2343529,1,2,13,7,41
1,207,2371941,1,2,13,8,40
1,256,2392116,1,2,13,9,71
1,257,2412687,1,2,13,10,53
1,284,2427096,1,2,13,11,46
1,78,2293259,1,2,14,1,43
1,66,2302777,1,2,14,2,54
1,65,2307692,1,2,14,3,83
1,87,2310501,1,2,14,4,91
1,65,2317733,1,2,14,5,88
1,89,2329595,1,2,14,6,109
1,57,2343529,1,2,14,7,93
1,75,2371941,1,2,14,8,123
1,82,2392116,1,2,14,9,121
1,100,2412687,1,2,14,10,86
1,97,2427096,1,2,14,11,110
1,1191,2293259,1,2,15,1,77
1,1301,2302777,1,2,15,2,92
1,1353,2307692,1,2,15,3,180
1,1434,2310501,1,2,15,4,174
1,1377,2317733,1,2,15,5,171
1,1456,2329595,1,2,15,6,167
1,1531,2343529,1,2,15,7,179
1,1479,2371941,1,2,15,8,173
1,1581,2392116,1,2,15,9,156
1,1628,2412687,1,2,15,10,148
1,1621,2427096,1,2,15,11,156
1,258,2293259,1,2,16,1,160
1,243,2302777,1,2,16,2,158
1,275,2307692,1,2,16,3,45
1,279,2310501,1,2,16,4,45
1,266,2317733,1,2,16,5,33
1,318,2329595,1,2,16,6,44
1,374,2343529,1,2,16,7,43
1,363,2371941,1,2,16,8,55
1,390,2392116,1,2,16,9,46
1,416,2412687,1,2,16,10,41
1,462,2427096,1,2,16,11,47
1,16,2392116,1,2,17,9,46
1,100,2293259,1,2,18,1,34
1,117,2302777,1,2,18,2,213
1,126,2307692,1,2,18,3,246
1,136,2310501,1,2,18,4,275
1,118,2317733,1,2,18,5,250
1,151,2329595,1,2,18,6,253
1,142,2343529,1,2,18,7,274
1,128,2371941,1,2,18,8,260
1,138,2392116,1,2,18,9,275
1,129,2412687,1,2,18,10,253
1,139,2427096,1,2,18,11,283
1,349,2293259,1,2,19,1,283
1,341,2302777,1,2,19,2,283
1,370,2307692,1,2,19,3,260
1,369,2310501,1,2,19,4,271
1,366,2317733,1,2,19,5,228
1,410,2329595,1,2,19,6,256
1,383,2343529,1,2,19,7,267
1,356,2371941,1,2,19,8,261
1,402,2392116,1,2,19,9,263
1,375,2412687,1,2,19,10,286
1,371,2427096,1,2,19,11,300
1,152,2293259,1,2,20,1,299
1,153,2302777,1,2,20,2,79
1,189,2307692,1,2,20,3,106
1,172,2310501,1,2,20,4,86
1,152,2317733,1,2,20,5,90
1,173,2329595,1,2,20,6,70
1,202,2343529,1,2,20,7,73
1,211,2371941,1,2,20,8,71
1,181,2392116,1,2,20,9,88
1,220,2412687,1,2,20,10,76
1,175,2427096,1,2,20,11,87
1,308,2293259,1,2,21,1,71
1,350,2302777,1,2,21,2,47
1,344,2307692,1,2,21,3,60
1,387,2310501,1,2,21,4,47
1,286,2317733,1,2,21,5,43
1,348,2329595,1,2,21,6,48
1,342,2343529,1,2,21,7,61
1,336,2371941,1,2,21,8,46
1,314,2392116,1,2,21,9,74
1,381,2412687,1,2,21,10,56
1,355,2427096,1,2,21,11,65
1,276,2293259,1,2,22,1,56
1,242,2302777,1,2,22,2,5140
1,269,2307692,1,2,22,3,5382
1,242,2310501,1,2,22,4,5251
1,227,2317733,1,2,22,5,5291
1,269,2329595,1,2,22,6,5340
1,265,2343529,1,2,22,7,5258
1,264,2371941,1,2,22,8,5314
1,271,2392116,1,2,22,9,5409
1,336,2412687,1,2,22,10,5533
1,299,2427096,1,2,22,11,5564
1,139,2293259,1,2,23,1,5621
1,115,2302777,1,2,23,2,115
1,137,2307692,1,2,23,3,126
1,131,2310501,1,2,23,4,104
1,123,2317733,1,2,23,5,119
1,131,2329595,1,2,23,6,113
1,133,2343529,1,2,23,7,120
1,105,2371941,1,2,23,8,108
1,145,2392116,1,2,23,9,105
1,142,2412687,1,2,23,10,129
1,125,2427096,1,2,23,11,136
1,192,2293259,1,2,24,1,148
1,175,2302777,1,2,24,2,397
1,190,2307692,1,2,24,3,468
1,208,2310501,1,2,24,4,432
1,226,2317733,1,2,24,5,453
1,249,2329595,1,2,24,6,445
1,260,2343529,1,2,24,7,480
1,246,2371941,1,2,24,8,485
1,291,2392116,1,2,24,9,512
1,334,2412687,1,2,24,10,453
1,280,2427096,1,2,24,11,499
1,184,2293259,1,2,25,1,469
1,167,2302777,1,2,25,2,109
1,204,2307692,1,2,25,3,148
1,218,2310501,1,2,25,4,147
1,198,2317733,1,2,25,5,148
1,230,2329595,1,2,25,6,154
1,201,2343529,1,2,25,7,169
1,201,2371941,1,2,25,8,140
1,242,2392116,1,2,25,9,171
1,204,2412687,1,2,25,10,192
1,220,2427096,1,2,25,11,174
1,9967,2136882,1,1,1,1,166
1,10358,2149072,1,1,1,2,19
1,11112,2156342,1,1,1,3,17
1,11235,2161919,1,1,1,4,98
1,11170,2172858,1,1,1,5,100
1,11985,2182595,1,1,1,6,105
1,12129,2197800,1,1,1,7,106
1,12745,2225747,1,1,1,8,127
1,13145,2245788,1,1,1,9,116
1,13548,2264777,1,1,1,10,125
1,13482,2281612,1,1,1,11,117
1,164,2136882,1,1,2,1,112
1,150,2149072,1,1,2,2,112
1,158,2156342,1,1,2,3,132
1,167,2161919,1,1,2,4,38
1,167,2172858,1,1,2,5,79
1,173,2182595,1,1,2,6,58
1,159,2197800,1,1,2,7,48
1,143,2225747,1,1,2,8,57
1,186,2245788,1,1,2,9,50
1,198,2264777,1,1,2,10,60
1,198,2281612,1,1,2,11,69
1,1145,2136882,1,1,4,1,49
1,1146,2149072,1,1,4,2,62
1,1219,2156342,1,1,4,3,67
1,1207,2161919,1,1,4,4,178
1,1256,2172858,1,1,4,5,157
1,1312,2182595,1,1,4,6,215
1,1282,2197800,1,1,4,7,195
1,1305,2225747,1,1,4,8,169
1,1340,2245788,1,1,4,9,209
1,1369,2264777,1,1,4,10,196
1,1287,2281612,1,1,4,11,191
1,161,2136882,1,1,6,1,211
1,156,2149072,1,1,6,2,230
1,174,2156342,1,1,6,3,213
1,170,2161919,1,1,6,4,145
1,194,2172858,1,1,6,5,138
1,188,2182595,1,1,6,6,143
1,183,2197800,1,1,6,7,161
1,195,2225747,1,1,6,8,151
1,220,2245788,1,1,6,9,160
1,218,2264777,1,1,6,10,148
1,220,2281612,1,1,6,11,159
1,53,2136882,1,1,9,1,194
1,58,2149072,1,1,9,2,219
1,55,2156342,1,1,9,3,217
1,71,2161919,1,1,9,4,1858
1,58,2172858,1,1,9,5,1923
1,61,2182595,1,1,9,6,1852
1,61,2197800,1,1,9,7,1887
1,50,2225747,1,1,9,8,1950
1,64,2245788,1,1,9,9,1884
1,68,2264777,1,1,9,10,1941
1,76,2281612,1,1,9,11,1886
1,19,2245788,1,1,10,9,1975
1,266,2136882,1,1,11,1,1926
1,314,2149072,1,1,11,2,2006
1,335,2156342,1,1,11,3,73
1,384,2161919,1,1,11,4,72
1,396,2172858,1,1,11,5,69
1,434,2182595,1,1,11,6,76
1,453,2197800,1,1,11,7,83
1,448,2225747,1,1,11,8,66
1,476,2245788,1,1,11,9,99
1,506,2264777,1,1,11,10,93
1,538,2281612,1,1,11,11,107
1,179,2136882,1,1,12,1,96
1,204,2149072,1,1,12,2,118
1,196,2156342,1,1,12,3,27
1,193,2161919,1,1,12,4,25
1,184,2172858,1,1,12,5,19
1,213,2182595,1,1,12,6,30
1,202,2197800,1,1,12,7,32
1,218,2225747,1,1,12,8,19
1,222,2245788,1,1,12,9,23
1,243,2264777,1,1,12,10,22
1,209,2281612,1,1,12,11,24
1,216,2136882,1,1,13,1,21
1,244,2149072,1,1,13,2,41
1,262,2156342,1,1,13,3,86
1,281,2161919,1,1,13,4,114
1,259,2172858,1,1,13,5,106
1,300,2182595,1,1,13,6,106
1,295,2197800,1,1,13,7,111
1,278,2225747,1,1,13,8,100
1,344,2245788,1,1,13,9,97
1,352,2264777,1,1,13,10,108
1,329,2281612,1,1,13,11,105
1,124,2136882,1,1,14,1,123
1,139,2149072,1,1,14,2,94
1,122,2156342,1,1,14,3,153
1,145,2161919,1,1,14,4,170
1,140,2172858,1,1,14,5,174
1,149,2182595,1,1,14,6,196
1,183,2197800,1,1,14,7,175
1,157,2225747,1,1,14,8,168
1,201,2245788,1,1,14,9,173
1,224,2264777,1,1,14,10,162
1,218,2281612,1,1,14,11,187
1,2143,2136882,1,1,15,1,167
1,2135,2149072,1,1,15,2,164
1,2290,2156342,1,1,15,3,90
1,2193,2161919,1,1,15,4,100
1,2186,2172858,1,1,15,5,88
1,2345,2182595,1,1,15,6,85
1,2227,2197800,1,1,15,7,110
1,2340,2225747,1,1,15,8,106
1,2277,2245788,1,1,15,9,97
1,2477,2264777,1,1,15,10,104
1,2377,2281612,1,1,15,11,115
1,346,2136882,1,1,16,1,102
1,333,2149072,1,1,16,2,103
1,348,2156342,1,1,16,3,242
1,341,2161919,1,1,16,4,242
1,364,2172858,1,1,16,5,247
1,415,2182595,1,1,16,6,261
1,544,2197800,1,1,16,7,241
1,542,2225747,1,1,16,8,230
1,574,2245788,1,1,16,9,251
1,625,2264777,1,1,16,10,288
1,675,2281612,1,1,16,11,298
1,30,2136882,1,1,17,1,290
1,28,2149072,1,1,17,2,303
1,31,2156342,1,1,17,3,613
1,41,2161919,1,1,17,4,612
1,26,2172858,1,1,17,5,611
1,22,2182595,1,1,17,6,568
1,34,2197800,1,1,17,7,540
1,28,2225747,1,1,17,8,545
1,37,2245788,1,1,17,9,521
1,29,2264777,1,1,17,10,533
1,44,2281612,1,1,17,11,546
1,131,2136882,1,1,18,1,522
1,138,2149072,1,1,18,2,530
1,141,2156342,1,1,18,3,108
1,137,2161919,1,1,18,4,114
1,130,2172858,1,1,18,5,106
1,192,2182595,1,1,18,6,104
1,147,2197800,1,1,18,7,116
1,152,2225747,1,1,18,8,115
1,170,2245788,1,1,18,9,105
1,165,2264777,1,1,18,10,99
1,163,2281612,1,1,18,11,118
1,364,2136882,1,1,19,1,113
1,367,2149072,1,1,19,2,107
1,388,2156342,1,1,19,3,91
1,438,2161919,1,1,19,4,105
1,411,2172858,1,1,19,5,108
1,454,2182595,1,1,19,6,122
1,479,2197800,1,1,19,7,112
1,417,2225747,1,1,19,8,119
1,435,2245788,1,1,19,9,136
1,407,2264777,1,1,19,10,140
1,466,2281612,1,1,19,11,126
1,337,2136882,1,1,20,1,120
1,381,2149072,1,1,20,2,139
1,370,2156342,1,1,20,3,9506
1,390,2161919,1,1,20,4,9807
1,417,2172858,1,1,20,5,9801
1,405,2182595,1,1,20,6,9698
1,445,2197800,1,1,20,7,9812
1,502,2225747,1,1,20,8,9756
1,476,2245788,1,1,20,9,9913
1,471,2264777,1,1,20,10,9899
1,501,2281612,1,1,20,11,10025
1,231,2136882,1,1,22,1,10182
1,234,2149072,1,1,22,2,10289
1,232,2156342,1,1,22,3,210
1,228,2161919,1,1,22,4,217
1,243,2172858,1,1,22,5,203
1,255,2182595,1,1,22,6,219
1,273,2197800,1,1,22,7,204
1,301,2225747,1,1,22,8,215
1,308,2245788,1,1,22,9,193
1,348,2264777,1,1,22,10,198
1,314,2281612,1,1,22,11,242
1,2533,2136882,1,1,26,1,247
1,2778,2149072,1,1,26,2,268
1,3098,2156342,1,1,26,3,63
1,3059,2161919,1,1,26,4,96
1,3070,2172858,1,1,26,5,84
1,3242,2182595,1,1,26,6,77
1,3332,2197800,1,1,26,7,74
1,3754,2225747,1,1,26,8,76
1,3868,2245788,1,1,26,9,92
1,3731,2264777,1,1,26,10,72
1,3779,2281612,1,1,26,11,83
1,189,2136882,1,1,23,1,82
1,183,2149072,1,1,23,2,76
1,189,2156342,1,1,23,3,849
1,190,2161919,1,1,23,4,888
1,166,2172858,1,1,23,5,873
1,166,2182595,1,1,23,6,864
1,187,2197800,1,1,23,7,886
1,175,2225747,1,1,23,8,908
1,189,2245788,1,1,23,9,900
1,200,2264777,1,1,23,10,975
1,184,2281612,1,1,23,11,882
1,80,2136882,1,1,27,1,979
1,85,2149072,1,1,27,2,907
1,86,2156342,1,1,27,3,115
1,92,2161919,1,1,27,4,92
1,80,2172858,1,1,27,5,97
1,101,2182595,1,1,27,6,101
1,105,2197800,1,1,27,7,103
1,89,2225747,1,1,27,8,102
1,95,2245788,1,1,27,9,95
1,114,2264777,1,1,27,10,83
1,99,2281612,1,1,27,11,98
1,67,2136882,1,1,24,1,114
1,58,2149072,1,1,24,2,106
1,52,2156342,1,1,24,3,152
1,83,2161919,1,1,24,4,186
1,79,2172858,1,1,24,5,199
1,81,2182595,1,1,24,6,188
1,70,2197800,1,1,24,7,195
1,102,2225747,1,1,24,8,211
1,99,2245788,1,1,24,9,168
1,114,2264777,1,1,24,10,209
1,121,2281612,1,1,24,11,224
1,555,2136882,1,1,25,1,207
1,548,2149072,1,1,25,2,203
1,573,2156342,1,1,25,3,653
1,618,2161919,1,1,25,4,691
1,605,2172858,1,1,25,5,748
1,601,2182595,1,1,25,6,681
1,694,2197800,1,1,25,7,679
1,684,2225747,1,1,25,8,651
1,697,2245788,1,1,25,9,751
1,734,2264777,1,1,25,10,660
1,713,2281612,1,1,25,11,682
1,19253,4430141,1,3,1,1,686
1,19791,4451849,1,3,1,2,645
1,21028,4464034,1,3,1,3,29
1,21352,4472420,1,3,1,4,17
1,20747,4490591,1,3,1,5,21
1,22184,4512190,1,3,1,6,23
1,22603,4541329,1,3,1,7,25
1,23261,4597688,1,3,1,8,20
1,24069,4637904,1,3,1,9,21
1,25067,4677464,1,3,1,10,18
1,24880,4708708,1,3,1,11,17
1,295,4430141,1,3,2,1,21
1,297,4451849,1,3,2,2,20
1,302,4464034,1,3,2,3,157
1,305,4472420,1,3,2,4,160
1,299,4490591,1,3,2,5,173
1,315,4512190,1,3,2,6,179
1,296,4541329,1,3,2,7,195
1,304,4597688,1,3,2,8,186
1,332,4637904,1,3,2,9,196
1,369,4677464,1,3,2,10,212
1,356,4708708,1,3,2,11,189
1,237,2293259,1,3,3,1,201
1,237,2302777,1,3,3,2,209
1,232,2307692,1,3,3,3,51
1,261,2310501,1,3,3,4,89
1,204,2317733,1,3,3,5,72
1,199,2329595,1,3,3,6,66
1,196,2343529,1,3,3,7,65
1,199,2371941,1,3,3,8,62
1,237,2392116,1,3,3,9,81
1,196,2412687,1,3,3,10,83
1,227,2427096,1,3,3,11,65
1,2247,4430141,1,3,4,1,76
1,2298,4451849,1,3,4,2,78
1,2335,4464034,1,3,4,3,345
1,2348,4472420,1,3,4,4,316
1,2373,4490591,1,3,4,5,367
1,2467,4512190,1,3,4,6,352
1,2471,4541329,1,3,4,7,334
1,2493,4597688,1,3,4,8,365
1,2511,4637904,1,3,4,9,376
1,2614,4677464,1,3,4,10,338
1,2432,4708708,1,3,4,11,367
1,438,2293259,1,3,5,1,389
1,433,2302777,1,3,5,2,393
1,430,2307692,1,3,5,3,232
1,391,2310501,1,3,5,4,219
1,457,2317733,1,3,5,5,224
1,456,2329595,1,3,5,6,276
1,474,2343529,1,3,5,7,240
1,507,2371941,1,3,5,8,268
1,527,2392116,1,3,5,9,228
1,549,2412687,1,3,5,10,250
1,540,2427096,1,3,5,11,305
1,204,4430141,1,3,6,1,311
1,211,4451849,1,3,6,2,320
1,225,4464034,1,3,6,3,2852
1,222,4472420,1,3,6,4,2964
1,243,4490591,1,3,6,5,2912
1,228,4512190,1,3,6,6,2989
1,246,4541329,1,3,6,7,3107
1,243,4597688,1,3,6,8,3051
1,265,4637904,1,3,6,9,3146
1,249,4677464,1,3,6,10,3021
1,272,4708708,1,3,6,11,3157
1,3000,2293259,1,3,7,1,3079
1,2947,2302777,1,3,7,2,3287
1,3074,2307692,1,3,7,3,106
1,3037,2310501,1,3,7,4,120
1,2877,2317733,1,3,7,5,120
1,2912,2329595,1,3,7,6,127
1,3064,2343529,1,3,7,7,124
1,3221,2371941,1,3,7,8,106
1,3230,2392116,1,3,7,9,170
1,3406,2412687,1,3,7,10,146
1,3390,2427096,1,3,7,11,153
1,595,2293259,1,3,8,1,139
1,599,2302777,1,3,8,2,172
1,642,2307692,1,3,8,3,32
1,701,2310501,1,3,8,4,29
1,646,2317733,1,3,8,5,23
1,672,2329595,1,3,8,6,35
1,640,2343529,1,3,8,7,38
1,718,2371941,1,3,8,8,25
1,835,2392116,1,3,8,9,28
1,708,2412687,1,3,8,10,25
1,762,2427096,1,3,8,11,31
1,83,4430141,1,3,9,1,24
1,110,4451849,1,3,9,2,47
1,105,4464034,1,3,9,3,169
1,118,4472420,1,3,9,4,205
1,105,4490591,1,3,9,5,194
1,107,4512190,1,3,9,6,215
1,127,4541329,1,3,9,7,204
1,107,4597688,1,3,9,8,223
1,111,4637904,1,3,9,9,218
1,123,4677464,1,3,9,10,194
1,127,4708708,1,3,9,11,215
1,451,4430141,1,3,11,1,200
1,506,4451849,1,3,11,2,186
1,554,4464034,1,3,11,3,333
1,616,4472420,1,3,11,4,344
1,648,4490591,1,3,11,5,345
1,717,4512190,1,3,11,6,363
1,749,4541329,1,3,11,7,354
1,730,4597688,1,3,11,8,341
1,768,4637904,1,3,11,9,329
1,834,4677464,1,3,11,10,310
1,897,4708708,1,3,11,11,343
1,223,4430141,1,3,12,1,327
1,245,4451849,1,3,12,2,322
1,241,4464034,1,3,12,3,135
1,239,4472420,1,3,12,4,145
1,228,4490591,1,3,12,5,121
1,278,4512190,1,3,12,6,129
1,265,4541329,1,3,12,7,153
1,275,4597688,1,3,12,8,161
1,277,4637904,1,3,12,9,143
1,300,4677464,1,3,12,10,145
1,265,4708708,1,3,12,11,162
1,418,4430141,1,3,13,1,148
1,435,4451849,1,3,13,2,137
1,507,4464034,1,3,13,3,213
1,511,4472420,1,3,13,4,246
1,481,4490591,1,3,13,5,275
1,530,4512190,1,3,13,6,250
1,533,4541329,1,3,13,7,253
1,485,4597688,1,3,13,8,274
1,600,4637904,1,3,13,9,260
1,609,4677464,1,3,13,10,275
1,613,4708708,1,3,13,11,253
1,202,4430141,1,3,14,1,283
1,205,4451849,1,3,14,2,283
1,187,4464034,1,3,14,3,525
1,232,4472420,1,3,14,4,502
1,205,4490591,1,3,14,5,518
1,238,4512190,1,3,14,6,489
1,240,4541329,1,3,14,7,497
1,232,4597688,1,3,14,8,497
1,283,4637904,1,3,14,9,512
1,324,4677464,1,3,14,10,551
1,315,4708708,1,3,14,11,584
1,3334,4430141,1,3,15,1,590
1,3436,4451849,1,3,15,2,602
1,3643,4464034,1,3,15,3,613
1,3627,4472420,1,3,15,4,612
1,3563,4490591,1,3,15,5,611
1,3801,4512190,1,3,15,6,568
1,3758,4541329,1,3,15,7,540
1,3819,4597688,1,3,15,8,545
1,3858,4637904,1,3,15,9,521
1,4105,4677464,1,3,15,10,533
1,3998,4708708,1,3,15,11,546
1,604,4430141,1,3,16,1,522
1,576,4451849,1,3,16,2,530
1,623,4464034,1,3,16,3,187
1,620,4472420,1,3,16,4,220
1,630,4490591,1,3,16,5,192
1,733,4512190,1,3,16,6,194
1,918,4541329,1,3,16,7,186
1,905,4597688,1,3,16,8,188
1,964,4637904,1,3,16,9,176
1,1041,4677464,1,3,16,10,187
1,1137,4708708,1,3,16,11,194
1,53,4637904,1,3,17,9,200
1,231,4430141,1,3,18,1,178
1,255,4451849,1,3,18,2,23
1,267,4464034,1,3,18,3,22
1,273,4472420,1,3,18,4,21
1,248,4490591,1,3,18,5,20
1,343,4512190,1,3,18,6,17
1,289,4541329,1,3,18,7,23
1,280,4597688,1,3,18,8,21
1,308,4637904,1,3,18,9,17
1,294,4677464,1,3,18,10,25
1,302,4708708,1,3,18,11,25
1,713,4430141,1,3,19,1,138
1,708,4451849,1,3,19,2,165
1,758,4464034,1,3,19,3,155
1,807,4472420,1,3,19,4,165
1,777,4490591,1,3,19,5,160
1,864,4512190,1,3,19,6,180
1,862,4541329,1,3,19,7,182
1,773,4597688,1,3,19,8,214
1,837,4637904,1,3,19,9,182
1,782,4677464,1,3,19,10,185
1,837,4708708,1,3,19,11,195
1,489,4430141,1,3,20,1,984
1,534,4451849,1,3,20,2,977
1,559,4464034,1,3,20,3,1077
1,562,4472420,1,3,20,4,1011
1,569,4490591,1,3,20,5,1018
1,578,4512190,1,3,20,6,1016
1,647,4541329,1,3,20,7,1032
1,713,4597688,1,3,20,8,1004
1,657,4637904,1,3,20,9,1076
1,691,4677464,1,3,20,10,1079
1,676,4708708,1,3,20,11,1073
1,308,2293259,1,3,21,1,16
1,350,2302777,1,3,21,2,24
1,344,2307692,1,3,21,3,44
1,387,2310501,1,3,21,4,32
1,286,2317733,1,3,21,5,34
1,348,2329595,1,3,21,6,30
1,342,2343529,1,3,21,7,33
1,336,2371941,1,3,21,8,42
1,314,2392116,1,3,21,9,29
1,381,2412687,1,3,21,10,30
1,355,2427096,1,3,21,11,28
1,507,4430141,1,3,22,1,32
1,476,4451849,1,3,22,2,121
1,501,4464034,1,3,22,3,126
1,470,4472420,1,3,22,4,128
1,470,4490591,1,3,22,5,123
1,524,4512190,1,3,22,6,121
1,538,4541329,1,3,22,7,131
1,565,4597688,1,3,22,8,98
1,579,4637904,1,3,22,9,134
1,684,4677464,1,3,22,10,138
1,613,4708708,1,3,22,11,143
1,2533,2136882,1,3,26,1,124
1,2778,2149072,1,3,26,2,43
1,3098,2156342,1,3,26,3,38
1,3059,2161919,1,3,26,4,34
1,3070,2172858,1,3,26,5,46
1,3242,2182595,1,3,26,6,45
1,3332,2197800,1,3,26,7,30
1,3754,2225747,1,3,26,8,38
1,3868,2245788,1,3,26,9,35
1,3731,2264777,1,3,26,10,35
1,3779,2281612,1,3,26,11,43
1,328,4430141,1,3,23,1,47
1,298,4451849,1,3,23,2,17
1,326,4464034,1,3,23,3,16
1,321,4472420,1,3,23,4,18
1,289,4490591,1,3,23,5,193
1,297,4512190,1,3,23,6,166
1,320,4541329,1,3,23,7,219
1,280,4597688,1,3,23,8,167
1,334,4637904,1,3,23,9,195
1,342,4677464,1,3,23,10,160
1,309,4708708,1,3,23,11,209
1,80,2136882,1,3,27,1,203
1,85,2149072,1,3,27,2,209
1,86,2156342,1,3,27,3,199
1,92,2161919,1,3,27,4,182
1,80,2172858,1,3,27,5,16
1,101,2182595,1,3,27,6,16
1,105,2197800,1,3,27,7,17
1,89,2225747,1,3,27,8,18
1,95,2245788,1,3,27,9,20
1,114,2264777,1,3,27,10,20
1,99,2281612,1,3,27,11,18
1,259,4430141,1,3,24,1,25
1,233,4451849,1,3,24,2,38
1,242,4464034,1,3,24,3,31
1,291,4472420,1,3,24,4,36
1,305,4490591,1,3,24,5,27
1,330,4512190,1,3,24,6,33
1,330,4541329,1,3,24,7,34
1,348,4597688,1,3,24,8,39
1,390,4637904,1,3,24,9,32
1,448,4677464,1,3,24,10,36
1,401,4708708,1,3,24,11,20
1,739,4430141,1,3,25,1,37
1,715,4451849,1,3,25,2,19
1,777,4464034,1,3,25,3,21
1,836,4472420,1,3,25,4,18
1,803,4490591,1,3,25,5,26
1,831,4512190,1,3,25,6,36
1,895,4541329,1,3,25,7,20
1,885,4597688,1,3,25,8,16
1,939,4637904,1,3,25,9,33
1,938,4677464,1,3,25,10,21
1,933,4708708,1,3,25,11,24
1,18,17708,3,2,7,1,155
1,16,19716,3,2,7,3,164
1,16,21356,3,2,7,5,169
